seed_doi,citing_openalex_id,citing_doi,citing_title,citing_year,citing_authors
10.3386/w23928,https://openalex.org/W4385371487,https://doi.org/10.1108/978-1-80382-851-020231011,References,2023,
10.3386/w23928,https://openalex.org/W4387119635,https://doi.org/10.25201/hsz.22.3.97,A bankrobotika horizontális és vertikális értékteremtése és az AI-washing jelenség,2023,Alexandra Prisznyák
10.3386/w23928,https://openalex.org/W4387259510,https://doi.org/10.2139/ssrn.4589821,Industrial Robots and Export Product Quality: Evidence from China,2023,Shaojian Chen; Hui Mao; Kun Duan
10.3386/w23928,https://openalex.org/W4388817530,https://doi.org/10.2139/ssrn.4611256,An Economic Model for AIGC and the Digital Economy,2023,Jinglei Huang; Danxia Xie; Wenshi Wei
10.3386/w23928,https://openalex.org/W4389476589,https://doi.org/10.1051/e3sconf/202345805025,The use of Artificial Intelligence technologies in building business architectures within the framework of the “green economy”,2023,Elena V. Lukashina; Alexandr V. Lukashin; Valery I. Bezrukov
10.3386/w23928,https://openalex.org/W4389493302,https://doi.org/10.2139/ssrn.4658140,Decoupling Economic Growth from Energy Use: The Role of Energy Intensity in an Endogenous Growth Model,2023,Tobias Bergmann; Matthias Kalkuhl
10.3386/w23928,https://openalex.org/W4390421245,https://doi.org/10.1007/978-3-658-42060-4_9,"Anwendung Künstlicher Intelligenz in der Psychotherapie: Methodische, technische, wirtschaftliche und zielgruppenspezifische Implikationen",2023,M. Link; Sebastian Gerth; Veronika Belikova-Gerth; J Jesse
10.3386/w23928,https://openalex.org/W4391497885,https://doi.org/10.1007/978-981-99-7939-4_1,Potential Unification of Applied Economic and Business Studies,2023,Jeffrey Yi‐Lin Forrest
10.3386/w23928,https://openalex.org/W4391497910,https://doi.org/10.1007/978-981-99-7939-4_5,Artificial Intelligence and Technological Innovation,2023,Jeffrey Yi‐Lin Forrest; Liu Yong; Jun Liu; Huihong Chang; Bohua Yang
10.3386/w23928,https://openalex.org/W2912388518,https://doi.org/10.1596/978-1-4648-1334-4_ch1,The Elusive Promise of Productivity,2018,Ana Paula Cusolito; William F. Maloney
10.3386/w23928,https://openalex.org/W2995193179,https://doi.org/10.24187/ecostat.2019.510t.1987,Economic Growth and Household Purchasing Power in France: Key Changes Since 1960,2019,Didier Blanchet; Fabrice Lenseigne
10.3386/w23928,https://openalex.org/W2996399544,https://doi.org/10.24187/ecostat.2019.510t.1999,Fifty Years of Abstracts in the Journal Economie et Statistique,2019,Julie Djiriguian; François Sémécurbe
10.3386/w23928,https://openalex.org/W4234605930,https://doi.org/10.24187/ecostat.2019.510t.1998,Editorial,2019,Jean-Luc Tavernier
10.3386/w23928,https://openalex.org/W4244880201,https://doi.org/10.2139/ssrn.3259091,How Automation Affects the Rate of Unemployment Via Diversity in Job Mismatch Possibilities,2018,Hideki Nakamura; Masakatsu Nakamura
10.3386/w23928,https://openalex.org/W4246964894,https://doi.org/10.31235/osf.io/zuhq4,The Business Model as Mediator during Socio-Technical Transitions - Empirical Evidence from Applied AI Technology Startups in the Energy and Transportation Sector,2019,Jessica Schmeiss; Fabian Stephany; Robin P. G. Tech
10.3386/w23928,https://openalex.org/W2999038191,https://doi.org/10.3917/ecofi.135.0067,La finance de marché à l’ère de l’intelligence bon marché,2020,Charles‐Albert Lehalle
10.3386/w23928,https://openalex.org/W3041040830,https://doi.org/10.1007/978-3-030-50309-3_38,Smart Assistants in IT Security – An Approach to Addressing the Challenge by Leveraging Assistants’ Specific Features,2020,Michael Kubach; Heiko Roßnagel
10.3386/w23928,https://openalex.org/W3102659079,https://doi.org/10.2139/ssrn.3576470,Automation and Employment of Workers with Different Abilities,2020,Hideki Nakamura; Masakatsu Nakamura
10.3386/w23928,https://openalex.org/W3164618312,https://doi.org/10.2139/ssrn.3613630,College Wage Premium in China: from the Perspective of Skill-Biased Technical Change,2020,Kaizhao Guo; Wang Yong-xing
10.3386/w23928,https://openalex.org/W4210275710,https://doi.org/10.2139/ssrn.4019459,A Two-Country Model of Technology Sharing,2020,Javed Hossain
10.3386/w23928,https://openalex.org/W4289274630,https://doi.org/10.4018/978-1-7998-9418-6.ch004,The Role of Information Technologies to Adapt to a Global Pandemic,2022,Julia M. Puaschunder
10.3386/w23928,https://openalex.org/W3135313924,,Does automation erode governments' tax basis? An empirical assessment of tax revenues in Europe,2021,Kerstin Hötte; Angelos Theodorakopoulos; Pantelis Koutroumpis
10.3386/w23928,https://openalex.org/W3172080181,,Aplicación de la inteligencia artificial al periodismo: análisis de la producción académica,2021,Sonia Parratt Fernández; Javier Mayoral Sánchez; Montse Fernández
10.3386/w23928,https://openalex.org/W3186046401,https://doi.org/10.1787/540444e1-de,Die Auswirkungen von KI auf die Arbeitsmärkte: Was wir bislang wissen,2021,Marguerita Lane; Anne de Saint Martin
10.3386/w23928,https://openalex.org/W3202639986,https://doi.org/10.18196/ppm.35.96,PENGEMBANGAN MODEL PEMBELAJARAN BAHASA INGGRIS,2021,Suryanto Suryanto
10.3386/w23928,https://openalex.org/W4200366029,https://doi.org/10.4018/978-1-6684-3694-3.ch001,Automation and Augmentation,2021,Maureen Ebben
10.3386/w23928,https://openalex.org/W4250433647,https://doi.org/10.1596/978-1-4648-1600-0_ch3,Data as a resource for the private sector,2021,
10.3386/w23929,https://openalex.org/W3124178563,https://doi.org/10.3982/ecta15962,The Welfare Effects of Encouraging Rural–Urban Migration,2023,David Lagakos; Ahmed Mushfiq Mobarak; Michael Waugh
10.3386/w23929,https://openalex.org/W2798207728,https://doi.org/10.1186/s40176-018-0131-9,The effects of cash transfers on adult labor market outcomes,2018,Sarah Baird; David McKenzie; Berk Özler
10.3386/w23929,https://openalex.org/W2784140750,https://doi.org/10.1257/app.20190067,Poverty and Migration in the Digital Age: Experimental Evidence on Mobile Banking in Bangladesh,2020,Jean N. Lee; Jonathan Morduch; Saravana Ravindran; Abu Shonchoy; Hassan Zaman
10.3386/w23929,https://openalex.org/W3088441049,https://doi.org/10.3982/ecta15828,Eliminating Uncertainty in Market Access: The Impact of New Bridges in Rural Nicaragua,2020,Wyatt Brooks; Kevin Donovan
10.3386/w23929,https://openalex.org/W3190688137,https://doi.org/10.1146/annurev-economics-080218-030303,Cities in the Developing World,2020,Gharad Bryan; Edward Glaeser; Nick Tsivanidis
10.3386/w23929,https://openalex.org/W2980302077,https://doi.org/10.1017/bpp.2020.17,How can experiments play a greater role in public policy? Twelve proposals from an economic model of scaling,2020,Omar Al‐Ubaydli; Min Sok Lee; John A. List; Claire Mackevicius; Dana Suskind
10.3386/w23929,https://openalex.org/W3012730779,https://doi.org/10.1016/j.jmoneco.2020.03.013,Migration costs and observational returns to migration in the developing world,2020,David Lagakos; Samuel Marshall; Ahmed Mushfiq Mobarak; Corey Vernot; Michael Waugh
10.3386/w23929,https://openalex.org/W4307731535,https://doi.org/10.1257/aer.20211616,The Psychosocial Value of Employment: Evidence from a Refugee Camp,2022,Reshmaan Hussam; Erin Kelley; Gregory Lane; Fatima Zahra
10.3386/w23929,https://openalex.org/W3096623191,https://doi.org/10.35188/unu-wider/2020/896-2,Migration and the labour market impacts of COVID-19,2020,Nathan Barker; C. Austin Davis; Paula López-Peña; Harrison Mitchell; Ahmed Mushfiq Mobarak; Karim Naguib; Maira Emy Reimão; Ashish Shenoy; Corey Vernot
10.3386/w23929,https://openalex.org/W4200215044,https://doi.org/10.1257/aer.20201385,Labor Rationing,2021,Emily Breza; Supreet Kaur; Yogita Shamdasani
10.3386/w23929,https://openalex.org/W3186707513,https://doi.org/10.1257/jel.20211537,From Micro to Macro Development,2023,Francisco Buera; Joseph P. Kaboski; Robert M. Townsend
10.3386/w23929,https://openalex.org/W2942135740,https://doi.org/10.1146/annurev-resource-100518-093906,Migration Out of Rural Areas and Implications for Rural Livelihoods,2019,Alan de Brauw
10.3386/w23929,https://openalex.org/W3182628072,https://doi.org/10.1016/j.regsciurbeco.2021.103714,Measuring internal migration,2021,Martina Kirchberger
10.3386/w23929,https://openalex.org/W4390346367,https://doi.org/10.1080/13600818.2023.2280748,New views of structural transformation: insights from recent literature,2023,Douglas Gollin; Joseph P. Kaboski
10.3386/w23929,https://openalex.org/W4384282060,https://doi.org/10.1016/j.euroecorev.2023.104524,Migration and resilience during a global crisis,2023,Nathan Barker; C. Austin Davis; Paula López-Peña; Harrison Mitchell; Ahmed Mushfiq Mobarak; Karim Naguib; Maira Emy Reimão; Ashish Shenoy; Corey Vernot
10.3386/w23929,https://openalex.org/W3217461730,https://doi.org/10.1002/cl2.1203,Studies of the effectiveness of transport sector interventions in low‐ and middle‐income countries: An evidence and gap map,2021,Suchi Kapoor Malhotra; Howard White; Nina Ashley O. Dela Cruz; Ashrita Saran; John Eyers; Denny John; Ella Beveridge; Nina Blöndal
10.3386/w23929,https://openalex.org/W2999739009,https://doi.org/10.2139/ssrn.3504553,Cash Transfers and Migration: Theory and Evidence from a Randomized Controlled Trial,2019,Jules Gazeaud; Eric Mvukiyehe; Olivier Sterck
10.3386/w23929,https://openalex.org/W4224250032,https://doi.org/10.3390/admsci12020048,Distance-Dependent Migration Intention of Villagers: Comparative Study of Peri-Urban and Remote Villages in Indonesia,2022,A R T Hidayat; Kenichiro Onitsuka; Corinthias P. M. Sianipar; Satoshi Hoshino
10.3386/w23929,https://openalex.org/W4410520334,https://doi.org/10.1093/wber/lhaf014,Energy Efficiency and Local Macro Rebound Effects: Theory and Experimental Evidence from Rwanda,2025,Anicet Munyehirwe; Jörg Peters; Maximiliane Sievert; Erwin Bulte; Nathan Fiala
10.3386/w23929,https://openalex.org/W4414379736,https://doi.org/10.1093/oxrep/graf024,Structural change and macro development: beyond the one-sector growth model,2025,Douglas Gollin; Richard Rogerson
10.3386/w23929,https://openalex.org/W4412955973,https://doi.org/10.2139/ssrn.5378005,Rural-Urban Migration and Market Integration,2025,Dennis Egger; Benjamin Faber; Ming Li; Wei Lin
10.3386/w23929,https://openalex.org/W3006378809,https://doi.org/10.3390/ijerph17041218,Has Rural-Urban Migration Promoted the Health of Chinese Migrant Workers?,2020,Cuihong Long; Jiajun Han; Liu Yong
10.3386/w23929,https://openalex.org/W3177396985,https://doi.org/10.3386/w28924,The Psychosocial Value of Employment,2021,Reshmaan Hussam; Erin Kelley; Gregory Lane; Fatima Zahra
10.3386/w23929,https://openalex.org/W4281672299,https://doi.org/10.3390/su14116896,The Dynamic Effects of Urban–Rural Income Inequality on Sustainable Economic Growth under Urbanization and Monetary Policy in China,2022,Junli Cheng; Lin Feng
10.3386/w23929,https://openalex.org/W3162768046,https://doi.org/10.1596/1813-9450-9662,Rural-Urban Migration in Developing Countries: Lessons from the Literature,2021,Harris Selod; Forhad Shilpi
10.3386/w23929,https://openalex.org/W3128518268,https://doi.org/10.3386/w28423,From Micro to Macro Development,2021,Francisco Buera; Joseph P. Kaboski; Robert Townsend
10.3386/w23929,https://openalex.org/W4297811356,https://doi.org/10.1596/1813-9450-10138,The Psychosocial Value of Employment: Evidence from a Refugee Camp,2022,Reshmaan Hussam; Erin Kelley; Gregory Lane; Fatima Zahra
10.3386/w23929,https://openalex.org/W4319016928,https://doi.org/10.1111/1467-8489.12505,Public works programmes and agricultural risk: Evidence from India,2023,Vis Taraz
10.3386/w23929,https://openalex.org/W4200437315,https://doi.org/10.1111/grow.12594,Can the urban spatial structure accelerate urban employment growth? Evidence from China,2021,Wei Xiao; Wenhua Liu; Chunzhi Li
10.3386/w23929,https://openalex.org/W4403469304,https://doi.org/10.1016/j.jeem.2024.103070,Labor market impacts of eco-development initiatives in protected areas,2024,Anca Balietti; Sreeja Jaiswal; Daniel Schäffer
10.3386/w23929,https://openalex.org/W4389609044,https://doi.org/10.1111/obes.12588,Peer Migration in China,2023,Yuyu Chen; Ginger Zhe Jin; Yang Yue
10.3386/w23929,https://openalex.org/W3172685727,https://doi.org/10.2139/ssrn.3836097,The Effect of Urban Migration on Educational Attainment: Evidence from Africa,2021,Raoul van Maarseveen
10.3386/w23929,https://openalex.org/W2967597790,https://doi.org/10.2139/ssrn.3176705,"Unintended Consequences of a Public Works Program: Agricultural Yields, Weather Shocks and Indiaas Employment Guarantee",2018,Vis Taraz
10.3386/w23929,https://openalex.org/W4226452200,https://doi.org/10.2139/ssrn.4068032,Abundance from Abroad: Migrant Income and Long-Run Economic Development,2022,Gaurav Khanna; Emir Murathanoglu; Caroline Theoharides; Dean Yang
10.3386/w23929,https://openalex.org/W4284687476,https://doi.org/10.51744/cswp3,Evidence and gap map-studies of the effectiveness of transport sector intervention in low and middle-income countries,2022,Suchi Kapoor Malhotra; Howard White; Nina de la Cruz; Ashrita Saran; John Eyers; Denny John; Ella Beveridge; Nina Blöndal
10.3386/w23929,https://openalex.org/W4287887883,https://doi.org/10.2139/ssrn.4165708,Local Nonfarm Opportunities and Migration Decisions: Evidence from Bangladesh,2022,Kazi Iqbal; Md Nahid Ferdous Pabon; Mohammad Rezoanul Hoque; Nahian Azad Shashi
10.3386/w23929,https://openalex.org/W4391202096,https://doi.org/10.1016/j.jebo.2023.02.013,"Migrants, experience, and working conditions in Bangladeshi garment factories",2024,Laura Boudreau; Rachel Heath; Tyler H. McCormick
10.3386/w23929,https://openalex.org/W4393379849,https://doi.org/10.2139/ssrn.4780388,Energy Efficiency and Local Macro Rebound Effects: Theory and Experimental Evidence from Rwanda,2024,Anicet Munyehirwe; Jörg Peters; Maximiliane Sievert; Erwin Bulte; Nathan Fiala
10.3386/w23929,https://openalex.org/W4400037237,https://doi.org/10.21428/d28e8e57.d3d8000c,"Evaluation Summary and Metrics: ""Effects of Emigration on Rural Labor Markets""",2024,Frank Gyimah Sackey; Emmanuel Orkoh; David Reinstein
10.3386/w23929,https://openalex.org/W3005424579,https://doi.org/10.1007/978-981-15-1468-5_214,Analysis of Rural Labor Transfer Based on Network Data Mining and Financial Time Series Statistics,2020,Bowen Guan; Xinze Li
10.3386/w23929,https://openalex.org/W4287854748,https://doi.org/10.2139/ssrn.4171453,Blending Theory and Data: A Space Odyssey,2022,Dave Donaldson
10.3386/w23929,https://openalex.org/W4212972481,https://doi.org/10.1596/36807,"More, Better, and More Inclusive Industrial Jobs in Ethiopia",2021,Koen Maaskant; Victoria Strokova
10.3386/w23929,https://openalex.org/W4388946852,https://doi.org/10.1111/dpr.12762,Non‐farm activity reduces migration: Evidence from Bangladesh,2023,Kazi Iqbal; Md Nahid Ferdous Pabon; Mohammad Rezoanul Hoque; Nahian Azad Shashi
10.3386/w23929,https://openalex.org/W3110438839,https://doi.org/10.1111/apel.12312,The Effects of Youth Job Seeker Allowance in South Korea,2020,Sung‐Eun Cho; Young‐Min Lee
10.3386/w23929,https://openalex.org/W4281641377,https://doi.org/10.1101/2022.06.03.22275964,Indian Female Migrants Face Greater Barriers to Post-Covid Recovery than Males: Evidence from a Panel Study,2022,Jenna Allard; Maulik Jagnani; Yusuf Neggers; Rohini Pande; Simone Schaner; Charity Troyer Moore
10.3386/w26752,https://openalex.org/W4313545395,https://doi.org/10.1038/s41586-022-05543-x,Papers and patents are becoming less disruptive over time,2023,Michael Park; Erin Leahey; Russell J. Funk
10.3386/w26752,https://openalex.org/W4391074014,https://doi.org/10.1016/j.respol.2023.104950,Countries' research priorities in relation to the Sustainable Development Goals,2024,Hugo Confraria; Tommaso Ciarli; Ed Noyons
10.3386/w26752,https://openalex.org/W3161947065,https://doi.org/10.1038/s42256-021-00339-6,Research community dynamics behind popular AI benchmarks,2021,Fernando Martínez‐Plumed; Pablo Barredo; Seán Ó hÉigeartaigh; José Hernández‐Orallo
10.3386/w26752,https://openalex.org/W3136742816,https://doi.org/10.1016/j.respol.2021.104226,The fall of the innovation empire and its possible rise through open science,2021,E. Richard Gold
10.3386/w26752,https://openalex.org/W4387276382,https://doi.org/10.1016/j.respol.2023.104895,Gender homophily: In-group citation preferences and the gender disadvantage,2023,Sifan Zhou; Sen Chai; Richard B. Freeman
10.3386/w26752,https://openalex.org/W4392131425,https://doi.org/10.1002/sd.2936,"Exploring the effect of R&amp;D support, green technology transfer, sustainable innovation",2024,Samuel Adomako; Mai Dong Tran
10.3386/w26752,https://openalex.org/W4400386731,https://doi.org/10.1007/s00210-024-03272-8,How to fight fake papers: a review on important information sources and steps towards solution of the problem,2024,Jonathan Wittau; Roland Seifert
10.3386/w26752,https://openalex.org/W4362698383,https://doi.org/10.1038/s41598-023-32445-3,"NSF Fellows’ perceptions about incentives, research misconduct, and scientific integrity in STEM academia",2023,Siddhartha Roy; Marc Edwards
10.3386/w26752,https://openalex.org/W4401818617,https://doi.org/10.1038/s41562-024-01957-x,Conceptual structure and the growth of scientific knowledge,2024,Kara Kedrick; Ekaterina Levitskaya; Russell J. Funk
10.3386/w26752,https://openalex.org/W3090150731,https://doi.org/10.1109/access.2021.3069902,Research and Education Towards Smart and Sustainable World,2021,Jukka Riekki; Aarne Mämmelä
10.3386/w26752,https://openalex.org/W4400621664,https://doi.org/10.1038/s41467-024-50074-w,Evolving scientific discovery by unifying data and background knowledge with AI Hilbert,2024,Ryan Cory-Wright; Cristina Cornelio; Sanjeeb Dash; Bachir El Khadir; Lior Horesh
10.3386/w26752,https://openalex.org/W3103573410,https://doi.org/10.18653/v1/2020.findings-emnlp.112,What Can We Do to Improve Peer Review in NLP?,2020,Anna Rogers; Isabelle Augenstein
10.3386/w26752,https://openalex.org/W4280653676,https://doi.org/10.1080/10438599.2022.2070843,Political failure: a missing piece in innovation policy analysis,2022,Anders Kärnä; Johan Karlsson; Erik Engberg; Peter Svensson
10.3386/w26752,https://openalex.org/W3202855690,https://doi.org/10.1093/cje/beab042,From the entrepreneurial to the ossified economy,2021,Wim Naudé
10.3386/w26752,https://openalex.org/W4391565221,https://doi.org/10.1016/j.respol.2024.104974,Reluctance to pursue breakthrough research: A signaling explanation,2024,Damien Besancenot; Radu Vranceanu
10.3386/w26752,https://openalex.org/W4220748072,https://doi.org/10.1007/s13280-022-01716-0,The gulf of cross-disciplinary research collaborations on global river basins is not narrowed,2022,Yongping Wei; Shuanglei Wu
10.3386/w26752,https://openalex.org/W4402526665,https://doi.org/10.1007/s11192-024-05134-9,Measurement of disruptive innovation and its validity based on improved disruption index,2024,Ziyan Zhang; Junyan Zhang; P L Wang
10.3386/w26752,https://openalex.org/W4407557932,https://doi.org/10.1080/19393555.2025.2459741,Charting the scholarly waters of cyberterrorism and hacktivism research: A bibliometric analysis of academic output (2000–2020),2025,Kevin Hosford
10.3386/w26752,https://openalex.org/W4409906632,https://doi.org/10.1007/978-3-031-85012-7_2,Scientific Research from an Idea to Publication,2025,Aarne Mämmelä
10.3386/w26752,https://openalex.org/W4411149709,https://doi.org/10.1007/s11119-025-10257-x,Trends in agricultural technology: a review of US patents,2025,Priscila B. Cano; Ana Julia Paula Carcedo; Carlos Hernández; Federico Gómez; Víctor Giménez; Peter Kyveryga; Ignacio A. Ciampitti
10.3386/w26752,https://openalex.org/W4413305244,https://doi.org/10.1007/s11192-025-05404-0,Popper’s probability calculus and the decline of scientific disruptiveness,2025,Lutz Bornmann; Russell J. Funk
10.3386/w26752,https://openalex.org/W4393491834,https://doi.org/10.1140/epjds/s13688-024-00468-z,Science as exploration in a knowledge landscape: tracing hotspots or seeking opportunity?,2024,Feifan Liu; Shuang Zhang; Haoxiang Xia
10.3386/w26752,https://openalex.org/W4394730027,https://doi.org/10.2139/ssrn.4790784,Is the Scholarly Field of Entrepreneurship at its End?,2024,Wim Naudé
10.3386/w26752,https://openalex.org/W4251218592,https://doi.org/10.18653/v1/2021.sdp-1,Proceedings of the Second Workshop on Scholarly Document Processing,2021,
10.3386/w26752,https://openalex.org/W4317941200,https://doi.org/10.15252/embj.2022112835,Creativity as an antidote to research becoming too predictable,2023,Markus Baer; Anja Groth; Anders H. Lund; Katrine Sonne‐Hansen
10.3386/w26752,https://openalex.org/W4311557132,https://doi.org/10.1371/journal.pcbi.1010538,Ten simple rules for failing successfully in academia,2022,Stefan Gaillard; Tara van Viegen; Michele Veldsman; Melanie I. Stefan; Veronika Cheplygina
10.3386/w26752,https://openalex.org/W4396832597,https://doi.org/10.1145/3613905.3638187,Physical Locomotion for Virtual Environments,2024,Martin Hedlund
10.3386/w26752,https://openalex.org/W4404991928,https://doi.org/10.2139/ssrn.5022909,The Productivity Slowdown and Coming Upturn: Waves in 5-D Value,2024,Benjamin Wall
10.3386/w26752,https://openalex.org/W4285302100,https://doi.org/10.2139/ssrn.4140916,AlphaZero Ideas,2022,Julio González-Díaz; Ignacio Palacios‐Huerta
10.3386/w26752,https://openalex.org/W4323269165,https://doi.org/10.38126/jspg220110,Workshop on Research Assessment Practices in Indian Funding Agencies,2023,Bhattacharjee Suchiradipta; Moumita Koley; Jahnab Bharadwa
10.3386/w26752,https://openalex.org/W4382061090,https://doi.org/10.1787/7b7b1bce-en,Artificial intelligence for science and engineering: A priority for public investment in research and development,2023,Tony Hey
10.3386/w26752,https://openalex.org/W4223484975,https://doi.org/10.1080/13598139.2022.2064269,Multidisciplinary perspectives and field strengthening questions for gifted education research,2022,Jonathan Wai; Keri M. Guilbault
10.3386/w26752,https://openalex.org/W4379468371,https://doi.org/10.32388/ky5y9l.2,Science desperately needs disruptive innovation,2023,Uri Schattner; Moti Shatner
10.3386/w26752,https://openalex.org/W4379473752,https://doi.org/10.32388/ky5y9l,Science desperately needs disruptive innovation,2023,Uri Schattner; Moti Shatner
10.3386/w26752,https://openalex.org/W4382060947,https://doi.org/10.1787/b885eecd-en,Lessons from shortcomings in machine learning for medical imaging,2023,Gaël Varoquaux; Veronika Cheplygina
10.3386/w26752,https://openalex.org/W4283398154,https://doi.org/10.3389/fmars.2022.924469,What if Peer-Review Process Is Killing Thinking-Out-of-the-Box Science?,2022,Rodrigo Riera; Ricardo Rodríguez
10.3386/w26752,https://openalex.org/W4288771764,https://doi.org/10.2139/ssrn.4161964,"Ideas, Idea Processing, and TFP Growth in the US: 1899 to 2019",2022,Kevin R. James; Akshay Kotak; Dimitrios P. Tsomocos
10.3386/w26752,https://openalex.org/W4394064643,https://doi.org/10.1007/978-3-031-54012-7_5,Model for New Innovation Knowledge Spreading in Society,2024,Anatoliy A. Shiyan; Лілія Нікіфорова
10.3386/w26752,https://openalex.org/W4390610483,https://doi.org/10.31235/osf.io/xwpq6,Science in Formation: The Indexed Scientist and the Inaccessibility of Scientific Information,2024,Marcel Knöchelmann
10.3386/w26752,https://openalex.org/W4400880830,https://doi.org/10.1007/978-981-97-2815-2_13,"Open Science and Science, Technology, and Innovation Ecosystem: Exploring from “Policies” to “Practices” Within India",2024,Moumita Koley; Jahnab Bharadwaj
10.3386/w26752,https://openalex.org/W3091771453,,What Can We Do to Improve Peer Review in NLP,2020,Anna Rogers; Isabelle Augenstein
10.3386/w26752,https://openalex.org/W4309236644,https://doi.org/10.38126/jspg210208,"Analysis of Open Science Policy Recommendations Proposed in India’s 5th Science, Technology &amp; Innovation Policy Draft",2022,Moumita Koley
10.3386/w26752,https://openalex.org/W3167330947,https://doi.org/10.18653/v1/2021.sdp-1.1,Determining the Credibility of Science Communication,2021,Isabelle Augenstein
10.3386/w26752,https://openalex.org/W3168602489,https://doi.org/10.1177/05390184211018670,Evaluation and innovation: An antagonistic pair?,2021,Fred D’Agostino; Jeff Malpas
10.3386/w26752,https://openalex.org/W4381664208,https://doi.org/10.32388/nrn0nm,"Review of: ""Publish or perish: time for a rethink?""",2023,Mauro Mazzocut
10.3386/w26752,https://openalex.org/W4382060930,https://doi.org/10.1787/0e1b4c2f-en,High-performance computing leadership to enable advances in artificial intelligence and a thriving compute ecosystem,2023,Georgia D. Tourassi; Mallikarjun Shankar; Feiyi Wang
10.3386/w26752,https://openalex.org/W4382061131,https://doi.org/10.1787/6f256d17-en,Eroom’s Law and the decline in the productivity of biopharmaceutical R&amp;D,2023,Jack W. Scannell
10.3386/w26752,https://openalex.org/W4382061472,https://doi.org/10.1787/63e48242-en,The end of Moore’s Law? Innovation in computer systems continues at a high pace,2023,H. Kressel
10.3386/w26752,https://openalex.org/W4382061651,https://doi.org/10.1787/1f717652-en,Quantifying the “cognitive extent” of science and how it has changed over time and across countries,2023,Staša Milojević
10.3386/w26752,https://openalex.org/W4382061682,https://doi.org/10.1787/2d0478b9-en,Interpretability: Should – and can – we understand the reasoning of machine-learning systems?,2023,Hugh M. Cartwright
10.3386/w26752,https://openalex.org/W4382061812,https://doi.org/10.1787/f1262928-en,Preface,2023,
10.3386/w26752,https://openalex.org/W4285257472,https://doi.org/10.2139/ssrn.4095482,The Differential Effects of the 13f Disclosure Rule on Institutional Investors,2022,David Kwon
10.3386/w26752,https://openalex.org/W3189478329,https://doi.org/10.11606/t.12.2021.tde-03062021-183141,Progresso ou estagnação nas pesquisas em Contabilidade: uma análise à luz da filosofia de Larry Laudan,2021,Susana Cipriano Dias Raffaelli
10.3386/w26775,https://openalex.org/W3022673698,https://doi.org/10.1001/jama.2020.6641,The Equitable Distribution of COVID-19 Therapeutics and Vaccines,2020,Thomas J. Bollyky; Lawrence O. Gostin; Margaret Hamburg
10.3386/w26775,https://openalex.org/W3200438167,https://doi.org/10.1186/s12992-021-00763-8,Risky business: COVAX and the financialization of global vaccine equity,2021,Felix Stein
10.3386/w26775,https://openalex.org/W4285493748,https://doi.org/10.1038/s41560-022-01081-y,Busting the myths around public investment in clean energy,2022,Jonas Meckling; Joseph E. Aldy; Matthew J. Kotchen; Sanya Carley; Daniel C. Esty; Peter A. Raymond; Bella Tonkonogy; Charles Harper; Gillian Sawyer; Julia Sweatman
10.3386/w26775,https://openalex.org/W3167967857,https://doi.org/10.1016/j.jeoa.2021.100328,The economic burden of COVID-19 in the United States: Estimates and projections under an infection-based herd immunity approach,2021,Simiao Chen; Klaus Prettner; Michael Kühn; David E. Bloom
10.3386/w26775,https://openalex.org/W4311806535,https://doi.org/10.1093/oxrep/grac026,Covid-19 vaccine supply chains and the Defense Production Act,2022,Chad P. Bown
10.3386/w26775,https://openalex.org/W3149464446,https://doi.org/10.3386/w28492,Preparing for a Pandemic: Accelerating Vaccine Availability,2021,Amrita Ahuja; Susan Athey; Arthur Baker; Eric Budish; J. C. Castillo; Rachel Glennerster; Scott Duke Kominers; Michael Kremer; Jean Nahrae Lee; Canice Prendergast; Chris Snyder; Alex Tabarrok; Brandon Joel Tan; Witold Więcek
10.3386/w26775,https://openalex.org/W4289337913,https://doi.org/10.1080/03085147.2022.2087899,More-than-national and less-than-global: The biochemical infrastructure of vaccine manufacturing,2022,Nele Jensen; Andrew Barry; Ann H. Kelly
10.3386/w26775,https://openalex.org/W4244530659,https://doi.org/10.1787/f762bf1c-en,Strengthening health systems during a pandemic: The role of development finance,2020,OECD
10.3386/w26775,https://openalex.org/W4403098301,https://doi.org/10.1080/13696998.2024.2405407,Public sector replacement of privately funded pharmaceutical R&amp;D: cost and efficiency considerations,2024,David Proudman; Urvi Desai; Aparna Gomes; Maks Khomenko; Susan Martin; Dave Nellesen; U. Neumann; Henry G. Grabowski
10.3386/w26775,https://openalex.org/W4385127900,https://doi.org/10.1016/j.jhealeco.2023.102795,An optimal mechanism to fund the development of vaccines against emerging epidemics,2023,Christopher M. Snyder; Kendall Hoyt; Dimitrios Gouglas
10.3386/w26775,https://openalex.org/W4285276094,https://doi.org/10.2139/ssrn.4136545,COVID-19 vaccine supply chains and the Defense Production Act,2022,Chad P. Bown
10.3386/w26775,https://openalex.org/W4366586243,https://doi.org/10.1093/oso/9780192896087.003.0005,Vaccination as investment in human capital,2023,J. P. Sevilla; David E. Bloom; Dan Salmon; David Bishai
10.3386/w26775,https://openalex.org/W3156487882,https://doi.org/10.1016/j.sapharm.2021.04.005,Assuring health commodity security in resource-poor settings,2021,Ebenezer Kwabena Tetteh
10.3386/w26775,https://openalex.org/W4366550115,https://doi.org/10.1093/oso/9780192896087.003.0003,Relevance of health economics to vaccines,2023,David Bishai; Chrispus Mayora
